C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_37_306.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_37_306.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_37_306.jpg, 0, 0, 0, 3.748089E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_37_416.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_37_416.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_37_416.jpg, 0, 0, 0, 4.228692E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_37_526.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_37_526.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_37_526.jpg, 0, 0, 0, 5.856338E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_37_637.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_37_637.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_37_637.jpg, 0, 0, 0, 4.794626E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_37_739.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_37_739.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_37_739.jpg, 0, 0, 0, 4.659189E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_37_853.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_37_853.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_37_853.jpg, 0, 0, 0, 6.447675E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_37_962.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_37_962.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_37_962.jpg, 0, 0, 0, 3.872704E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_38_075.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_38_075.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_38_075.jpg, 0, 0, 0, 4.285113E-05
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_38_186.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_38_186.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_38_186.jpg, 0, 0.3004695, 0, 0.3745157
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_38_291.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_38_291.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_38_291.jpg, 0, 0.6325518, 0, 0.9035155
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_38_407.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_38_407.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_38_407.jpg, 0, 0.2983825, 0, 1.43047
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_38_517.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_38_517.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_38_517.jpg, 0, 0, 0, 1.565479
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_38_613.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_38_613.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_38_613.jpg, 0, 0, 0, 1.583667
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_38_724.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_38_724.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_38_724.jpg, 0, 0, 0, 1.601672
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_38_844.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_38_844.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_38_844.jpg, -0.3534279, 0, 0, 1.612023
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_38_947.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_38_947.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_38_947.jpg, -0.4681218, 0, 0, 1.618912
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_39_048.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_39_048.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_39_048.jpg, -0.1594704, 0, 0, 1.635437
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_39_157.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_39_157.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_39_157.jpg, 0, 0, 0, 1.655209
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_39_270.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_39_270.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_39_270.jpg, 0, 0, 0, 1.675879
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_39_379.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_39_379.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_39_379.jpg, 0, 0.3061287, 0, 2.007138
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_39_488.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_39_488.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_39_488.jpg, 0, 0.5274285, 0, 2.652368
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_39_598.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_39_598.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_39_598.jpg, 0, 0.1981851, 0, 3.015981
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_39_699.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_39_699.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_39_699.jpg, 0, 0.5019583, 0, 3.575388
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_39_807.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_39_807.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_39_807.jpg, 0, 0.8303499, 0, 4.450607
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_39_923.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_39_923.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_39_923.jpg, -0.3258039, 0.504546, 0, 5.24832
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_40_020.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_40_020.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_40_020.jpg, -0.6368508, 0.1934991, 0, 5.543497
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_40_141.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_40_141.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_40_141.jpg, -0.2794914, 0, 0, 5.53863
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_40_258.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_40_258.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_40_258.jpg, 0, 0, 0, 5.500113
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_40_377.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_40_377.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_40_377.jpg, 0, 0, 0, 5.478516
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_40_485.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_40_485.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_40_485.jpg, 0, 0, 0, 5.460807
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_40_597.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_40_597.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_40_597.jpg, 0, 0, 0, 5.4436
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_40_700.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_40_700.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_40_700.jpg, 0, 0, 0, 5.429386
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_40_806.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_40_806.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_40_806.jpg, -0.2867244, 0, 0, 5.394213
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_40_913.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_40_913.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_40_913.jpg, -0.6292761, 0, 0, 5.295245
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_41_016.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_41_016.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_41_016.jpg, -0.3072405, 0, 0, 5.292676
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_41_120.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_41_120.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_41_120.jpg, 0, 0, 0, 5.259232
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_41_231.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_41_231.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_41_231.jpg, -0.3336768, 0, 0, 5.221861
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_41_348.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_41_348.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_41_348.jpg, 0, 0, 0, 5.206049
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_41_460.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_41_460.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_41_460.jpg, 0, 0, 0, 5.191661
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_41_567.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_41_567.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_41_567.jpg, 0, 0, 0, 5.180877
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_41_686.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_41_686.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_41_686.jpg, 0, 0.3548748, 0, 5.497457
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_41_799.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_41_799.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_41_799.jpg, 0, 0.6969798, 0, 6.337658
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_41_920.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_41_920.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_41_920.jpg, 0, 1, 0, 7.698906
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_42_021.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_42_021.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_42_021.jpg, 0, 1, 0, 8.872411
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_42_127.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_42_127.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_42_127.jpg, 0, 1, 0, 10.03445
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_42_252.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_42_252.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_42_252.jpg, -0.1717995, 0.6265615, 0, 11.21683
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_42_364.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_42_364.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_42_364.jpg, -0.5089224, 0.2894386, 0, 11.32877
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_42_489.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_42_489.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_42_489.jpg, -0.1344192, 0, 0, 11.41642
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_42_604.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_42_604.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_42_604.jpg, 0, 0, 0, 11.43464
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_42_726.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_42_726.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_42_726.jpg, 0, 0, 0, 11.33416
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_42_835.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_42_835.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_42_835.jpg, 0, 0, 0, 11.1709
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_42_929.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_42_929.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_42_929.jpg, -0.2685921, 0, 0, 11.15571
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_43_041.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_43_041.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_43_041.jpg, -0.4218627, 0, 0, 10.98652
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_43_162.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_43_162.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_43_162.jpg, -0.05829304, 0, 0, 10.91511
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_43_279.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_43_279.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_43_279.jpg, -0.4072059, 0, 0, 10.81634
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_43_397.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_43_397.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_43_397.jpg, -0.639639, 0, 0, 10.61242
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_43_513.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_43_513.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_43_513.jpg, -0.2925612, 0, 0, 10.57203
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_43_631.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_43_631.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_43_631.jpg, 0, 0, 0, 10.50609
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_43_747.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_43_747.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_43_747.jpg, -0.3548442, 0, 0, 10.42642
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_43_854.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_43_854.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_43_854.jpg, -0.395218, 0, 0, 10.30803
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_43_962.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_43_962.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_43_962.jpg, -0.07567805, 0, 0, 10.26281
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_44_062.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_44_062.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_44_062.jpg, 0, 0, 0, 10.21154
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_44_172.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_44_172.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_44_172.jpg, 0, 0, 0, 10.15884
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_44_282.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_44_282.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_44_282.jpg, 0, 0.0709308, 0, 10.13102
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_44_384.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_44_384.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_44_384.jpg, 0, 0.3560292, 0, 10.44193
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_44_501.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_44_501.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_44_501.jpg, 0, 0.7321776, 0, 11.34532
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_44_618.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_44_618.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_44_618.jpg, 0, 1, 0, 12.47022
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_44_753.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_44_753.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_44_753.jpg, 0, 0.6344047, 0, 13.48657
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_44_861.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_44_861.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_44_861.jpg, 0, 0.2666398, 0, 14.03582
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_44_970.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_44_970.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_44_970.jpg, -0.090423, 0, 0, 14.27515
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_45_065.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_45_065.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_45_065.jpg, -0.3976599, 0, 0, 13.9094
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_45_182.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_45_182.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_45_182.jpg, -0.07254089, 0, 0, 13.78563
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_45_321.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_45_321.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_45_321.jpg, 0, 0, 0, 13.95626
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_45_436.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_45_436.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_45_436.jpg, 0, 0, 0, 13.6166
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_45_554.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_45_554.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_45_554.jpg, 0, 0, 0, 13.54254
C:\Users\HP\Downloads\simulator-windows-64\IMG\center_2025_02_06_10_15_45_668.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\left_2025_02_06_10_15_45_668.jpg, C:\Users\HP\Downloads\simulator-windows-64\IMG\right_2025_02_06_10_15_45_668.jpg, 0, 0, 0, 13.46511
